level,time_ms,rollout_mode,heuristic_mode,selection_mode,loss_heuristic,ucb_const,num_games,num_wins,win_rate,lower_bound,upper_bound
9+,1600,parallel max,select heuristic,full expand,total plant cost,0.004,1826,1588,0.8696604600219058,0.85,0.88
9+,1600,parallel max,select heuristic,square ratio,no heuristic,0.004,633,557,0.8799368088467614,0.85,0.9
9+,1600,parallel max,select heuristic,square ratio,total plant cost,0.004,1825,1602,0.8778082191780822,0.86,0.89
9+,1600,parallel trees,no heuristic,full expand,no heuristic,1e-05,452,11,0.024336283185840708,0.01,0.04
9+,1600,parallel trees,no heuristic,full expand,no heuristic,5e-05,452,20,0.04424778761061947,0.03,0.07
9+,1600,parallel trees,no heuristic,full expand,no heuristic,0.0001,452,50,0.11061946902654868,0.08,0.14
9+,1600,parallel trees,no heuristic,full expand,no heuristic,0.0005,452,175,0.38716814159292035,0.34,0.43
9+,1600,parallel trees,no heuristic,full expand,no heuristic,0.001,961,533,0.554630593132154,0.52,0.59
9+,1600,parallel trees,no heuristic,full expand,no heuristic,0.004,1130,940,0.831858407079646,0.81,0.85
9+,1600,parallel trees,no heuristic,full expand,no heuristic,0.016,508,387,0.7618110236220472,0.72,0.8
9+,1600,parallel trees,no heuristic,full expand,no heuristic,0.064,508,271,0.5334645669291339,0.49,0.58
9+,1600,parallel trees,no heuristic,full expand,no heuristic,0.256,508,177,0.3484251968503937,0.31,0.39
9+,1600,parallel trees,no heuristic,full expand,no heuristic,1.024,508,8,0.015748031496062992,0.01,0.03
9+,1600,parallel trees,no heuristic,full expand,total plant cost,0.004,633,517,0.8167456556082149,0.78,0.84
9+,1600,parallel trees,no heuristic,square ratio,no heuristic,0.004,633,514,0.8120063191153238,0.78,0.84
9+,1600,parallel trees,no heuristic,square ratio,total plant cost,0.004,633,528,0.8341232227488151,0.8,0.86
9+,1600,parallel trees,select heuristic,full expand,no heuristic,0.004,633,582,0.919431279620853,0.9,0.94
9+,1600,parallel trees,select heuristic,full expand,total plant cost,0.004,633,562,0.8878357030015798,0.86,0.91
9+,1600,parallel trees,select heuristic,square ratio,no heuristic,0.004,633,576,0.909952606635071,0.89,0.93
9+,1600,parallel trees,select heuristic,square ratio,total plant cost,0.004,633,571,0.9020537124802528,0.88,0.92
9+,3200,normal,no heuristic,full expand,no heuristic,0.0001,917,109,0.11886586695747,0.1,0.14
